Comunidades y Ciudades Autónomas;Sexo;Grupos de edad;Periodo;Total
18 Ceuta;Mujeres;De 45 a 49 años;2015;42,34
18 Ceuta;Mujeres;De 50 a 54 años;2015;25,12
18 Ceuta;Mujeres;De 55 a 59 años;2015;40,68
18 Ceuta;Mujeres;De 60 a 64 años;2015;50,12
18 Ceuta;Mujeres;De 65 a 69 años;2015;23,95
18 Ceuta;Mujeres;De 70 a 74 años;2015;0
18 Ceuta;Mujeres;75 y más años;2015;23,7
19 Melilla;Hombres;De 10 a 14 años;2015;52,81
19 Melilla;Hombres;De 15 a 19 años;2015;114,17
19 Melilla;Hombres;De 20 a 24 años;2015;93,96
19 Melilla;Hombres;De 25 a 29 años;2015;126,89
19 Melilla;Hombres;De 30 a 34 años;2015;133,69
19 Melilla;Hombres;De 35 a 39 años;2015;78,74
19 Melilla;Hombres;De 40 a 44 años;2015;57,44
19 Melilla;Hombres;De 45 a 49 años;2015;66,88
19 Melilla;Hombres;De 50 a 54 años;2015;42,23
19 Melilla;Hombres;De 55 a 59 años;2015;56,92
19 Melilla;Hombres;De 60 a 64 años;2015;64,87
19 Melilla;Hombres;De 65 a 69 años;2015;52,14
19 Melilla;Hombres;De 70 a 74 años;2015;50,72
19 Melilla;Hombres;75 y más años;2015;42,56
19 Melilla;Mujeres;De 10 a 14 años;2015;57,67
19 Melilla;Mujeres;De 15 a 19 años;2015;110,19
19 Melilla;Mujeres;De 20 a 24 años;2015;129,01
19 Melilla;Mujeres;De 25 a 29 años;2015;133,11
19 Melilla;Mujeres;De 30 a 34 años;2015;91,44
19 Melilla;Mujeres;De 35 a 39 años;2015;57,11
19 Melilla;Mujeres;De 40 a 44 años;2015;38,71
19 Melilla;Mujeres;De 45 a 49 años;2015;38,11
19 Melilla;Mujeres;De 50 a 54 años;2015;37,01
19 Melilla;Mujeres;De 55 a 59 años;2015;19,41
19 Melilla;Mujeres;De 60 a 64 años;2015;29,82
19 Melilla;Mujeres;De 65 a 69 años;2015;52,44
19 Melilla;Mujeres;De 70 a 74 años;2015;28,42
19 Melilla;Mujeres;75 y más años;2015;30,93
01 Andalucía;Hombres;De 10 a 14 años;2016;88,69
01 Andalucía;Hombres;De 15 a 19 años;2016;112,99
01 Andalucía;Hombres;De 20 a 24 años;2016;129,29
01 Andalucía;Hombres;De 25 a 29 años;2016;126,87
01 Andalucía;Hombres;De 30 a 34 años;2016;79,7
01 Andalucía;Hombres;De 35 a 39 años;2016;50,67
01 Andalucía;Hombres;De 40 a 44 años;2016;45,66
01 Andalucía;Hombres;De 45 a 49 años;2016;48,79
01 Andalucía;Hombres;De 50 a 54 años;2016;53,6
01 Andalucía;Hombres;De 55 a 59 años;2016;64,54
01 Andalucía;Hombres;De 60 a 64 años;2016;82,46
01 Andalucía;Hombres;De 65 a 69 años;2016;74,63
01 Andalucía;Hombres;De 70 a 74 años;2016;41,72
01 Andalucía;Hombres;75 y más años;2016;27,36
01 Andalucía;Mujeres;De 10 a 14 años;2016;83,55
01 Andalucía;Mujeres;De 15 a 19 años;2016;104,58
01 Andalucía;Mujeres;De 20 a 24 años;2016;137,14
01 Andalucía;Mujeres;De 25 a 29 años;2016;104,3
01 Andalucía;Mujeres;De 30 a 34 años;2016;68,82
01 Andalucía;Mujeres;De 35 a 39 años;2016;53,98
01 Andalucía;Mujeres;De 40 a 44 años;2016;51,86
01 Andalucía;Mujeres;De 45 a 49 años;2016;53,9
01 Andalucía;Mujeres;De 50 a 54 años;2016;61,25
01 Andalucía;Mujeres;De 55 a 59 años;2016;71,94
01 Andalucía;Mujeres;De 60 a 64 años;2016;79,73
01 Andalucía;Mujeres;De 65 a 69 años;2016;62,28
01 Andalucía;Mujeres;De 70 a 74 años;2016;40,3
01 Andalucía;Mujeres;75 y más años;2016;31,93
02 Aragón;Hombres;De 10 a 14 años;2016;80,68
02 Aragón;Hombres;De 15 a 19 años;2016;91,77
02 Aragón;Hombres;De 20 a 24 años;2016;109,55
02 Aragón;Hombres;De 25 a 29 años;2016;93,36
02 Aragón;Hombres;De 30 a 34 años;2016;51,85
02 Aragón;Hombres;De 35 a 39 años;2016;36,13
02 Aragón;Hombres;De 40 a 44 años;2016;27,27
02 Aragón;Hombres;De 45 a 49 años;2016;29,1
02 Aragón;Hombres;De 50 a 54 años;2016;31,15
02 Aragón;Hombres;De 55 a 59 años;2016;26,68
02 Aragón;Hombres;De 60 a 64 años;2016;30,09
02 Aragón;Hombres;De 65 a 69 años;2016;39,32
02 Aragón;Hombres;De 70 a 74 años;2016;62,29
02 Aragón;Hombres;75 y más años;2016;84,7
02 Aragón;Mujeres;De 10 a 14 años;2016;68
02 Aragón;Mujeres;De 15 a 19 años;2016;104,68
02 Aragón;Mujeres;De 20 a 24 años;2016;131,77
02 Aragón;Mujeres;De 25 a 29 años;2016;87,35
02 Aragón;Mujeres;De 30 a 34 años;2016;50,89
02 Aragón;Mujeres;De 35 a 39 años;2016;39,95
02 Aragón;Mujeres;De 40 a 44 años;2016;36,17
02 Aragón;Mujeres;De 45 a 49 años;2016;34,72
02 Aragón;Mujeres;De 50 a 54 años;2016;47,72
02 Aragón;Mujeres;De 55 a 59 años;2016;56,21
02 Aragón;Mujeres;De 60 a 64 años;2016;69,83
02 Aragón;Mujeres;De 65 a 69 años;2016;92,8
02 Aragón;Mujeres;De 70 a 74 años;2016;113,11
02 Aragón;Mujeres;75 y más años;2016;121,2
03 Asturias, Principado de;Hombres;De 10 a 14 años;2016;123,93
03 Asturias, Principado de;Hombres;De 15 a 19 años;2016;184,22
03 Asturias, Principado de;Hombres;De 20 a 24 años;2016;180,27
03 Asturias, Principado de;Hombres;De 25 a 29 años;2016;156,72
03 Asturias, Principado de;Hombres;De 30 a 34 años;2016;72,96
03 Asturias, Principado de;Hombres;De 35 a 39 años;2016;52,42
03 Asturias, Principado de;Hombres;De 40 a 44 años;2016;56,81
03 Asturias, Principado de;Hombres;De 45 a 49 años;2016;41,33
03 Asturias, Principado de;Hombres;De 50 a 54 años;2016;49,2
03 Asturias, Principado de;Hombres;De 55 a 59 años;2016;54,97
03 Asturias, Principado de;Hombres;De 60 a 64 años;2016;67,09
03 Asturias, Principado de;Hombres;De 65 a 69 años;2016;59,24
03 Asturias, Principado de;Hombres;De 70 a 74 años;2016;66,51
03 Asturias, Principado de;Hombres;75 y más años;2016;57,26
03 Asturias, Principado de;Mujeres;De 10 a 14 años;2016;131,75
03 Asturias, Principado de;Mujeres;De 15 a 19 años;2016;151,05
03 Asturias, Principado de;Mujeres;De 20 a 24 años;2016;213,34
03 Asturias, Principado de;Mujeres;De 25 a 29 años;2016;133,47
03 Asturias, Principado de;Mujeres;De 30 a 34 años;2016;78,95
03 Asturias, Principado de;Mujeres;De 35 a 39 años;2016;55,78
03 Asturias, Principado de;Mujeres;De 40 a 44 años;2016;51,25
03 Asturias, Principado de;Mujeres;De 45 a 49 años;2016;64,6
03 Asturias, Principado de;Mujeres;De 50 a 54 años;2016;78,18
03 Asturias, Principado de;Mujeres;De 55 a 59 años;2016;73,7
03 Asturias, Principado de;Mujeres;De 60 a 64 años;2016;56,56
03 Asturias, Principado de;Mujeres;De 65 a 69 años;2016;97,54
03 Asturias, Principado de;Mujeres;De 70 a 74 años;2016;89,4
03 Asturias, Principado de;Mujeres;75 y más años;2016;87,18
04 Balears, Illes;Hombres;De 10 a 14 años;2016;89,46
04 Balears, Illes;Hombres;De 15 a 19 años;2016;108,72
04 Balears, Illes;Hombres;De 20 a 24 años;2016;145,01
04 Balears, Illes;Hombres;De 25 a 29 años;2016;128,48
04 Balears, Illes;Hombres;De 30 a 34 años;2016;71,09
04 Balears, Illes;Hombres;De 35 a 39 años;2016;46,23
04 Balears, Illes;Hombres;De 40 a 44 años;2016;44,48
04 Balears, Illes;Hombres;De 45 a 49 años;2016;45,69
04 Balears, Illes;Hombres;De 50 a 54 años;2016;46,99
04 Balears, Illes;Hombres;De 55 a 59 años;2016;47,51
04 Balears, Illes;Hombres;De 60 a 64 años;2016;47,58
04 Balears, Illes;Hombres;De 65 a 69 años;2016;42,71
04 Balears, Illes;Hombres;De 70 a 74 años;2016;34,78
04 Balears, Illes;Hombres;75 y más años;2016;26,27
04 Balears, Illes;Mujeres;De 10 a 14 años;2016;82,55
04 Balears, Illes;Mujeres;De 15 a 19 años;2016;110,46
04 Balears, Illes;Mujeres;De 20 a 24 años;2016;182,57
04 Balears, Illes;Mujeres;De 25 a 29 años;2016;119,93
04 Balears, Illes;Mujeres;De 30 a 34 años;2016;67,73
04 Balears, Illes;Mujeres;De 35 a 39 años;2016;51,45
04 Balears, Illes;Mujeres;De 40 a 44 años;2016;50,21
04 Balears, Illes;Mujeres;De 45 a 49 años;2016;48,44
04 Balears, Illes;Mujeres;De 50 a 54 años;2016;48,97
04 Balears, Illes;Mujeres;De 55 a 59 años;2016;51,14
04 Balears, Illes;Mujeres;De 60 a 64 años;2016;50,7
04 Balears, Illes;Mujeres;De 65 a 69 años;2016;48,49
04 Balears, Illes;Mujeres;De 70 a 74 años;2016;37,28
04 Balears, Illes;Mujeres;75 y más años;2016;34,94
05 Canarias;Hombres;De 10 a 14 años;2016;136,25
05 Canarias;Hombres;De 15 a 19 años;2016;189,17
05 Canarias;Hombres;De 20 a 24 años;2016;207,32
05 Canarias;Hombres;De 25 a 29 años;2016;168,83
05 Canarias;Hombres;De 30 a 34 años;2016;116,16
05 Canarias;Hombres;De 35 a 39 años;2016;82,54
05 Canarias;Hombres;De 40 a 44 años;2016;77,29
05 Canarias;Hombres;De 45 a 49 años;2016;77,56
05 Canarias;Hombres;De 50 a 54 años;2016;74,98
05 Canarias;Hombres;De 55 a 59 años;2016;85,13
05 Canarias;Hombres;De 60 a 64 años;2016;87,92
05 Canarias;Hombres;De 65 a 69 años;2016;88,68
05 Canarias;Hombres;De 70 a 74 años;2016;56,17
05 Canarias;Hombres;75 y más años;2016;38,82
05 Canarias;Mujeres;De 10 a 14 años;2016;133,9
05 Canarias;Mujeres;De 15 a 19 años;2016;163,15
05 Canarias;Mujeres;De 20 a 24 años;2016;270,76
05 Canarias;Mujeres;De 25 a 29 años;2016;157,8
05 Canarias;Mujeres;De 30 a 34 años;2016;100,12
05 Canarias;Mujeres;De 35 a 39 años;2016;81,6
05 Canarias;Mujeres;De 40 a 44 años;2016;81,87
05 Canarias;Mujeres;De 45 a 49 años;2016;82,57
05 Canarias;Mujeres;De 50 a 54 años;2016;88,39
05 Canarias;Mujeres;De 55 a 59 años;2016;90,62
05 Canarias;Mujeres;De 60 a 64 años;2016;88,3
05 Canarias;Mujeres;De 65 a 69 años;2016;66,74
05 Canarias;Mujeres;De 70 a 74 años;2016;53,59
05 Canarias;Mujeres;75 y más años;2016;46,8
06 Cantabria;Hombres;De 10 a 14 años;2016;97,71
06 Cantabria;Hombres;De 15 a 19 años;2016;147,11
06 Cantabria;Hombres;De 20 a 24 años;2016;123,29
06 Cantabria;Hombres;De 25 a 29 años;2016;116,85
06 Cantabria;Hombres;De 30 a 34 años;2016;68,46
06 Cantabria;Hombres;De 35 a 39 años;2016;51,82
06 Cantabria;Hombres;De 40 a 44 años;2016;43,92
06 Cantabria;Hombres;De 45 a 49 años;2016;42,01
06 Cantabria;Hombres;De 50 a 54 años;2016;34,75
06 Cantabria;Hombres;De 55 a 59 años;2016;25,71
06 Cantabria;Hombres;De 60 a 64 años;2016;45,18
06 Cantabria;Hombres;De 65 a 69 años;2016;89,06
06 Cantabria;Hombres;De 70 a 74 años;2016;60,29
06 Cantabria;Hombres;75 y más años;2016;63,53
06 Cantabria;Mujeres;De 10 a 14 años;2016;98,54
06 Cantabria;Mujeres;De 15 a 19 años;2016;159,79
06 Cantabria;Mujeres;De 20 a 24 años;2016;165,64
06 Cantabria;Mujeres;De 25 a 29 años;2016;111,14
06 Cantabria;Mujeres;De 30 a 34 años;2016;64,27
06 Cantabria;Mujeres;De 35 a 39 años;2016;46,75
06 Cantabria;Mujeres;De 40 a 44 años;2016;51,4
06 Cantabria;Mujeres;De 45 a 49 años;2016;39,61
06 Cantabria;Mujeres;De 50 a 54 años;2016;48,5
06 Cantabria;Mujeres;De 55 a 59 años;2016;86,54
06 Cantabria;Mujeres;De 60 a 64 años;2016;74,84
06 Cantabria;Mujeres;De 65 a 69 años;2016;111,94
06 Cantabria;Mujeres;De 70 a 74 años;2016;113,71
06 Cantabria;Mujeres;75 y más años;2016;91,15
07 Castilla y León;Hombres;De 10 a 14 años;2016;73,32
07 Castilla y León;Hombres;De 15 a 19 años;2016;97,65
07 Castilla y León;Hombres;De 20 a 24 años;2016;119,37
07 Castilla y León;Hombres;De 25 a 29 años;2016;96,05
07 Castilla y León;Hombres;De 30 a 34 años;2016;63,54
07 Castilla y León;Hombres;De 35 a 39 años;2016;34,43
07 Castilla y León;Hombres;De 40 a 44 años;2016;35,77
07 Castilla y León;Hombres;De 45 a 49 años;2016;33,57
07 Castilla y León;Hombres;De 50 a 54 años;2016;32,42
07 Castilla y León;Hombres;De 55 a 59 años;2016;27,65
07 Castilla y León;Hombres;De 60 a 64 años;2016;31,35
07 Castilla y León;Hombres;De 65 a 69 años;2016;44,31
07 Castilla y León;Hombres;De 70 a 74 años;2016;65,1
07 Castilla y León;Hombres;75 y más años;2016;67,96
07 Castilla y León;Mujeres;De 10 a 14 años;2016;83,03
07 Castilla y León;Mujeres;De 15 a 19 años;2016;117,44
07 Castilla y León;Mujeres;De 20 a 24 años;2016;133,57
07 Castilla y León;Mujeres;De 25 a 29 años;2016;92,12
07 Castilla y León;Mujeres;De 30 a 34 años;2016;58,64
07 Castilla y León;Mujeres;De 35 a 39 años;2016;44,18
07 Castilla y León;Mujeres;De 40 a 44 años;2016;43,78
07 Castilla y León;Mujeres;De 45 a 49 años;2016;41,18
07 Castilla y León;Mujeres;De 50 a 54 años;2016;46,34
07 Castilla y León;Mujeres;De 55 a 59 años;2016;53,02
07 Castilla y León;Mujeres;De 60 a 64 años;2016;52,19
07 Castilla y León;Mujeres;De 65 a 69 años;2016;52,21
07 Castilla y León;Mujeres;De 70 a 74 años;2016;86,18
07 Castilla y León;Mujeres;75 y más años;2016;73,13
08 Castilla - La Mancha;Hombres;De 10 a 14 años;2016;59,28
08 Castilla - La Mancha;Hombres;De 15 a 19 años;2016;91,99
08 Castilla - La Mancha;Hombres;De 20 a 24 años;2016;117,77
08 Castilla - La Mancha;Hombres;De 25 a 29 años;2016;80,32
08 Castilla - La Mancha;Hombres;De 30 a 34 años;2016;42,67
08 Castilla - La Mancha;Hombres;De 35 a 39 años;2016;29,4
08 Castilla - La Mancha;Hombres;De 40 a 44 años;2016;28,01
08 Castilla - La Mancha;Hombres;De 45 a 49 años;2016;22,68
08 Castilla - La Mancha;Hombres;De 50 a 54 años;2016;28,38
08 Castilla - La Mancha;Hombres;De 55 a 59 años;2016;27,71
08 Castilla - La Mancha;Hombres;De 60 a 64 años;2016;38,66
08 Castilla - La Mancha;Hombres;De 65 a 69 años;2016;56,78
08 Castilla - La Mancha;Hombres;De 70 a 74 años;2016;105,01
08 Castilla - La Mancha;Hombres;75 y más años;2016;90,24
08 Castilla - La Mancha;Mujeres;De 10 a 14 años;2016;52,37
08 Castilla - La Mancha;Mujeres;De 15 a 19 años;2016;92,35
08 Castilla - La Mancha;Mujeres;De 20 a 24 años;2016;119,37
08 Castilla - La Mancha;Mujeres;De 25 a 29 años;2016;69,33
08 Castilla - La Mancha;Mujeres;De 30 a 34 años;2016;45,58
08 Castilla - La Mancha;Mujeres;De 35 a 39 años;2016;36,25
08 Castilla - La Mancha;Mujeres;De 40 a 44 años;2016;34,55
08 Castilla - La Mancha;Mujeres;De 45 a 49 años;2016;34,77
08 Castilla - La Mancha;Mujeres;De 50 a 54 años;2016;43,87
08 Castilla - La Mancha;Mujeres;De 55 a 59 años;2016;50,79
08 Castilla - La Mancha;Mujeres;De 60 a 64 años;2016;66,86
08 Castilla - La Mancha;Mujeres;De 65 a 69 años;2016;100,88
08 Castilla - La Mancha;Mujeres;De 70 a 74 años;2016;104,4
08 Castilla - La Mancha;Mujeres;75 y más años;2016;115,98
09 Cataluña;Hombres;De 10 a 14 años;2016;98,07
09 Cataluña;Hombres;De 15 a 19 años;2016;140,84
09 Cataluña;Hombres;De 20 a 24 años;2016;176,75
09 Cataluña;Hombres;De 25 a 29 años;2016;177,32
09 Cataluña;Hombres;De 30 a 34 años;2016;99,63
09 Cataluña;Hombres;De 35 a 39 años;2016;59,13
09 Cataluña;Hombres;De 40 a 44 años;2016;46,51
09 Cataluña;Hombres;De 45 a 49 años;2016;45,62
09 Cataluña;Hombres;De 50 a 54 años;2016;44,99
09 Cataluña;Hombres;De 55 a 59 años;2016;48,04
09 Cataluña;Hombres;De 60 a 64 años;2016;59,68
09 Cataluña;Hombres;De 65 a 69 años;2016;81,16
09 Cataluña;Hombres;De 70 a 74 años;2016;68,23
09 Cataluña;Hombres;75 y más años;2016;58,3
09 Cataluña;Mujeres;De 10 a 14 años;2016;90,54
09 Cataluña;Mujeres;De 15 a 19 años;2016;133,79
09 Cataluña;Mujeres;De 20 a 24 años;2016;206,44
09 Cataluña;Mujeres;De 25 a 29 años;2016;159,53
09 Cataluña;Mujeres;De 30 a 34 años;2016;87,71
09 Cataluña;Mujeres;De 35 a 39 años;2016;60,62
09 Cataluña;Mujeres;De 40 a 44 años;2016;52,31
09 Cataluña;Mujeres;De 45 a 49 años;2016;51,69
09 Cataluña;Mujeres;De 50 a 54 años;2016;58,07
09 Cataluña;Mujeres;De 55 a 59 años;2016;71,29
09 Cataluña;Mujeres;De 60 a 64 años;2016;94,8
09 Cataluña;Mujeres;De 65 a 69 años;2016;100,34
09 Cataluña;Mujeres;De 70 a 74 años;2016;84,78
09 Cataluña;Mujeres;75 y más años;2016;71,04
10 Comunitat Valenciana;Hombres;De 10 a 14 años;2016;86,96
10 Comunitat Valenciana;Hombres;De 15 a 19 años;2016;117,72
10 Comunitat Valenciana;Hombres;De 20 a 24 años;2016;127,09
10 Comunitat Valenciana;Hombres;De 25 a 29 años;2016;118,02
10 Comunitat Valenciana;Hombres;De 30 a 34 años;2016;78,6
10 Comunitat Valenciana;Hombres;De 35 a 39 años;2016;51,96
10 Comunitat Valenciana;Hombres;De 40 a 44 años;2016;47,15
10 Comunitat Valenciana;Hombres;De 45 a 49 años;2016;49,62
10 Comunitat Valenciana;Hombres;De 50 a 54 años;2016;57,47
10 Comunitat Valenciana;Hombres;De 55 a 59 años;2016;70,06
10 Comunitat Valenciana;Hombres;De 60 a 64 años;2016;87,07
10 Comunitat Valenciana;Hombres;De 65 a 69 años;2016;80,81
10 Comunitat Valenciana;Hombres;De 70 a 74 años;2016;42,2
10 Comunitat Valenciana;Hombres;75 y más años;2016;23,38
10 Comunitat Valenciana;Mujeres;De 10 a 14 años;2016;87,94
10 Comunitat Valenciana;Mujeres;De 15 a 19 años;2016;120,97
10 Comunitat Valenciana;Mujeres;De 20 a 24 años;2016;150,53
10 Comunitat Valenciana;Mujeres;De 25 a 29 años;2016;108,88
10 Comunitat Valenciana;Mujeres;De 30 a 34 años;2016;72,71
10 Comunitat Valenciana;Mujeres;De 35 a 39 años;2016;57,11
10 Comunitat Valenciana;Mujeres;De 40 a 44 años;2016;55,12
10 Comunitat Valenciana;Mujeres;De 45 a 49 años;2016;58,66
10 Comunitat Valenciana;Mujeres;De 50 a 54 años;2016;65,92
10 Comunitat Valenciana;Mujeres;De 55 a 59 años;2016;80,57
10 Comunitat Valenciana;Mujeres;De 60 a 64 años;2016;88,3
10 Comunitat Valenciana;Mujeres;De 65 a 69 años;2016;66,59
10 Comunitat Valenciana;Mujeres;De 70 a 74 años;2016;41,45
10 Comunitat Valenciana;Mujeres;75 y más años;2016;31,57
11 Extremadura;Hombres;De 10 a 14 años;2016;81,68
11 Extremadura;Hombres;De 15 a 19 años;2016;97,93
11 Extremadura;Hombres;De 20 a 24 años;2016;106,37
11 Extremadura;Hombres;De 25 a 29 años;2016;96,64
11 Extremadura;Hombres;De 30 a 34 años;2016;59,11
11 Extremadura;Hombres;De 35 a 39 años;2016;39,14
11 Extremadura;Hombres;De 40 a 44 años;2016;45,82
11 Extremadura;Hombres;De 45 a 49 años;2016;36,54
11 Extremadura;Hombres;De 50 a 54 años;2016;40,28
11 Extremadura;Hombres;De 55 a 59 años;2016;32,86
11 Extremadura;Hombres;De 60 a 64 años;2016;54,44
11 Extremadura;Hombres;De 65 a 69 años;2016;67,16
11 Extremadura;Hombres;De 70 a 74 años;2016;46,11
11 Extremadura;Hombres;75 y más años;2016;34,56
11 Extremadura;Mujeres;De 10 a 14 años;2016;93,54
11 Extremadura;Mujeres;De 15 a 19 años;2016;121,01
11 Extremadura;Mujeres;De 20 a 24 años;2016;148,57
11 Extremadura;Mujeres;De 25 a 29 años;2016;86,61
11 Extremadura;Mujeres;De 30 a 34 años;2016;64,56
11 Extremadura;Mujeres;De 35 a 39 años;2016;49,02
11 Extremadura;Mujeres;De 40 a 44 años;2016;50,2
11 Extremadura;Mujeres;De 45 a 49 años;2016;47,47
11 Extremadura;Mujeres;De 50 a 54 años;2016;33,18
11 Extremadura;Mujeres;De 55 a 59 años;2016;75,87
11 Extremadura;Mujeres;De 60 a 64 años;2016;74,96
11 Extremadura;Mujeres;De 65 a 69 años;2016;93,74
11 Extremadura;Mujeres;De 70 a 74 años;2016;79,18
11 Extremadura;Mujeres;75 y más años;2016;65,15
12 Galicia;Hombres;De 10 a 14 años;2016;120,37
12 Galicia;Hombres;De 15 a 19 años;2016;153,41
12 Galicia;Hombres;De 20 a 24 años;2016;184,88
12 Galicia;Hombres;De 25 a 29 años;2016;151,46
12 Galicia;Hombres;De 30 a 34 años;2016;92,4
12 Galicia;Hombres;De 35 a 39 años;2016;63,22
12 Galicia;Hombres;De 40 a 44 años;2016;56,11
12 Galicia;Hombres;De 45 a 49 años;2016;55,42
12 Galicia;Hombres;De 50 a 54 años;2016;48,9
12 Galicia;Hombres;De 55 a 59 años;2016;49,11
12 Galicia;Hombres;De 60 a 64 años;2016;53,3
12 Galicia;Hombres;De 65 a 69 años;2016;67,07
12 Galicia;Hombres;De 70 a 74 años;2016;50,91
12 Galicia;Hombres;75 y más años;2016;52,19
12 Galicia;Mujeres;De 10 a 14 años;2016;137,17
12 Galicia;Mujeres;De 15 a 19 años;2016;164,53
12 Galicia;Mujeres;De 20 a 24 años;2016;213,29
12 Galicia;Mujeres;De 25 a 29 años;2016;147,24
12 Galicia;Mujeres;De 30 a 34 años;2016;94,93
12 Galicia;Mujeres;De 35 a 39 años;2016;69,81
12 Galicia;Mujeres;De 40 a 44 años;2016;69,41
12 Galicia;Mujeres;De 45 a 49 años;2016;68,74
12 Galicia;Mujeres;De 50 a 54 años;2016;69,58
12 Galicia;Mujeres;De 55 a 59 años;2016;77,56
12 Galicia;Mujeres;De 60 a 64 años;2016;97,26
12 Galicia;Mujeres;De 65 a 69 años;2016;89,8
12 Galicia;Mujeres;De 70 a 74 años;2016;95,83
12 Galicia;Mujeres;75 y más años;2016;104,42
13 Madrid, Comunidad de;Hombres;De 10 a 14 años;2016;138,89
13 Madrid, Comunidad de;Hombres;De 15 a 19 años;2016;174,38
13 Madrid, Comunidad de;Hombres;De 20 a 24 años;2016;188,06
13 Madrid, Comunidad de;Hombres;De 25 a 29 años;2016;170,95
13 Madrid, Comunidad de;Hombres;De 30 a 34 años;2016;93,95
13 Madrid, Comunidad de;Hombres;De 35 a 39 años;2016;59,16
13 Madrid, Comunidad de;Hombres;De 40 a 44 años;2016;49,72
13 Madrid, Comunidad de;Hombres;De 45 a 49 años;2016;41,33
13 Madrid, Comunidad de;Hombres;De 50 a 54 años;2016;44,67
13 Madrid, Comunidad de;Hombres;De 55 a 59 años;2016;45,49
13 Madrid, Comunidad de;Hombres;De 60 a 64 años;2016;59,84
13 Madrid, Comunidad de;Hombres;De 65 a 69 años;2016;83,25
13 Madrid, Comunidad de;Hombres;De 70 a 74 años;2016;103,08
13 Madrid, Comunidad de;Hombres;75 y más años;2016;86,22
13 Madrid, Comunidad de;Mujeres;De 10 a 14 años;2016;130,73
13 Madrid, Comunidad de;Mujeres;De 15 a 19 años;2016;188,45
13 Madrid, Comunidad de;Mujeres;De 20 a 24 años;2016;231,35
13 Madrid, Comunidad de;Mujeres;De 25 a 29 años;2016;157,02
13 Madrid, Comunidad de;Mujeres;De 30 a 34 años;2016;88,99
13 Madrid, Comunidad de;Mujeres;De 35 a 39 años;2016;63,09
13 Madrid, Comunidad de;Mujeres;De 40 a 44 años;2016;54,02
13 Madrid, Comunidad de;Mujeres;De 45 a 49 años;2016;50,88
13 Madrid, Comunidad de;Mujeres;De 50 a 54 años;2016;59,31
13 Madrid, Comunidad de;Mujeres;De 55 a 59 años;2016;67,12
